Name,Brand,Colors,Link,wish,review
Salomon XT-6 Mindful Alloy Safari,Salomon,"[(198, 176, 146, 50), (36, 33, 30, 24), (147, 138, 133, 9)]",https://kream.co.kr/products/71522 ,230,3
Maison Mihara Yasuhiro Peterson OG Sole Leather Low Sneakers White,Mihara Yasuhiro,"[(243, 241, 241, 87), (69, 55, 48, 10)]",https://kream.co.kr/products/67991 ,86,3
(W) Acne Studios Branded Leather Boots black black,Acne Studios,"[(44, 38, 43, 73), (74, 68, 75, 8), (87, 79, 86, 8)]",https://kream.co.kr/products/62832 ,68,0
(W) Celine Luco Triomphe Loafers In Polished Calfskin Black,Celine,"[(34, 34, 39, 72)]",https://kream.co.kr/products/55918 ,285,0
Maison Mihara Yasuhiro Blakey OG Sole Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(25, 24, 26, 46), (218, 217, 220, 45)]",https://kream.co.kr/products/29074 ,2688,167
Nike x Martine Rose Shox MR4 White,Nike,"[(218, 219, 219, 89)]",https://kream.co.kr/products/69135 ,605,16
Maison Mihara Yasuhiro Blakey OG STC Sole OD Canvas Low-top Sneakers White,Mihara Yasuhiro,"[(207, 200, 193, 81), (42, 40, 41, 13)]",https://kream.co.kr/products/58680 ,200,11
Nike Air Max 1 Anniversary Obsidian,Nike,"[(223, 224, 227, 60), (33, 36, 43, 32)]",https://kream.co.kr/products/12473 ,313,20
Jordan 8 Retro Chrome 2015,Jordan,"[(24, 24, 24, 78), (186, 188, 192, 9)]",https://kream.co.kr/products/6027 ,124,9
Jordan 4 Retro Military Blue 2012,Jordan,"[(205, 206, 204, 70), (22, 85, 122, 18)]",https://kream.co.kr/products/26202 ,273,19
Dior x Cactus Jack H-Town Sandal Coffee,Dior,"[(65, 58, 54, 88)]",https://kream.co.kr/products/69910 ,52,1
Nike ISPA Road Warrior Clear Jade,Nike,"[(28, 32, 34, 56), (177, 187, 140, 22)]",https://kream.co.kr/products/26036 ,176,14
(W) Jordan 1 Mid SE Disco Ball,Jordan,"[(192, 191, 190, 58), (42, 41, 40, 13), (149, 148, 146, 10), (112, 111, 108, 8)]",https://kream.co.kr/products/23507 ,178,1
Bottega Veneta Rubber Flash Clog Kiwi,Bottega Veneta,"[(209, 205, 63, 90)]",https://kream.co.kr/products/60600 ,147,6
(W) Balenciaga Speed Trainer Graffiti Sole Black White,Balenciaga,"[(34, 31, 26, 83), (217, 217, 215, 14)]",https://kream.co.kr/products/59768 ,35,0
Prada Mellow Rubber Mules Black,Prada,"[(37, 37, 37, 64), (68, 68, 68, 12), (76, 75, 75, 8), (59, 59, 60, 8)]",https://kream.co.kr/products/56883 ,241,6
Gucci Ultrapace Silver Metallic,Gucci,"[(155, 148, 141, 56), (180, 167, 42, 8), (88, 87, 85, 8)]",https://kream.co.kr/products/28204 ,49,9
Nike Zoom Vomero 5 Dark Grey Black White,Nike,"[(49, 51, 52, 43), (225, 227, 228, 32), (140, 142, 145, 9)]",https://kream.co.kr/products/20139 ,395,19
New Balance 990v4 Made in USA Military Green - D Standard,New Balance,"[(67, 63, 56, 86)]",https://kream.co.kr/products/36116 ,215,4
(W) Golden Goose Superstar White Silver Heel Tab Sneakers,Golden Goose,"[(224, 224, 226, 73), (152, 154, 161, 14), (180, 182, 188, 9)]",https://kream.co.kr/products/35798 ,360,7
Balenciaga Speed Trainer Black White 2020,Balenciaga,"[(28, 26, 25, 71), (233, 232, 233, 26)]",https://kream.co.kr/products/23740 ,679,217
Maison Mihara Yasuhiro Blakey OG Sole Brushed Patent Low-top Sneakers White,Mihara Yasuhiro,"[(189, 184, 184, 48), (42, 35, 31, 18)]",https://kream.co.kr/products/70199 ,170,6
Maison Mihara Yasuhiro Blakey VL OG Sole Canvas Low-top Sneakers Green,Mihara Yasuhiro,"[(16, 133, 79, 37), (214, 200, 157, 37), (46, 34, 27, 12)]",https://kream.co.kr/products/68948 ,141,1
Adidas Yeezy Boost 350 V2 Earth,Adidas,"[(116, 99, 74, 74), (141, 126, 102, 8), (80, 72, 55, 8)]",https://kream.co.kr/products/23537 ,335,10
Jordan 1 Low White Multi-Color,Jordan,"[(214, 211, 216, 78), (31, 31, 34, 9), (202, 29, 19, 8)]",https://kream.co.kr/products/24632 ,88,0
Hoka One One Tor Ultra Hi 2 WP Black,Hoka One One,"[(24, 24, 26, 84), (44, 44, 44, 8)]",https://kream.co.kr/products/23502 ,454,117
Nike x Concepts SB Dunk High TRD Ugly Christmas Sweater 2017,Nike,"[(48, 49, 61, 40), (206, 200, 197, 29), (145, 105, 86, 10)]",https://kream.co.kr/products/25667 ,91,2
Nike Air VaporMax Midnight Navy,Nike,"[(32, 37, 49, 80), (42, 59, 89, 8)]",https://kream.co.kr/products/10383 ,47,3
Balenciaga Tyrex Sneakers Black,Balenciaga,"[(35, 36, 37, 85)]",https://kream.co.kr/products/38086 ,286,16
Dior x Cactus Jack B713 Sneakers Mocha Black,Dior,"[(44, 37, 37, 41), (215, 206, 197, 33), (92, 68, 67, 10), (126, 90, 67, 9)]",https://kream.co.kr/products/69896 ,89,16
Nike Air Zoom GT Cut Lime Ice,Nike,"[(188, 196, 176, 63), (47, 50, 54, 11), (212, 230, 195, 9)]",https://kream.co.kr/products/46264 ,61,0
New Balance x Aime Leon Dore 990v5 Made in USA,New Balance,"[(18, 31, 35, 50), (197, 196, 187, 29)]",https://kream.co.kr/products/22763 ,71,3
Hoka One One Tor Ultra Hi 2 WP Burnt Olive,Hoka One One,"[(104, 98, 72, 88)]",https://kream.co.kr/products/23503 ,104,12
Golden Goose Mesh and Suede Dad-Star Sneakers White Dove Grey,Golden Goose,"[(150, 128, 102, 63), (89, 73, 57, 11), (215, 210, 201, 10)]",https://kream.co.kr/products/82923 ,1,0
Rick Owens Full Grain Calf Leather Strobe Low Sneakers Black Milk White,Rick Owens,"[(239, 236, 227, 43), (70, 69, 68, 40)]",https://kream.co.kr/products/81734 ,22,0
(W) Chanel Slingbacks Goatskin Grosgrain & Black,Chanel,"[(29, 29, 28, 70), (176, 149, 117, 11)]",https://kream.co.kr/products/54999 ,149,0
(W) Saint Laurent Smooth Leather Monogram Penny Slippers Black,Saint Laurent,"[(24, 24, 24, 90)]",https://kream.co.kr/products/53954 ,20,0
Jordan 1 Mid White Stealth,Jordan,"[(203, 203, 202, 67), (164, 160, 150, 15), (118, 116, 116, 11)]",https://kream.co.kr/products/65932 ,3730,32
Jordan 1 Mid SE Infrared 23,Jordan,"[(211, 208, 204, 40), (57, 44, 45, 39), (112, 47, 48, 9)]",https://kream.co.kr/products/74092 ,1805,37
Asics Gel-Sonoma 15-50 Oyster Grey Cream,Asics,"[(158, 149, 142, 42), (82, 78, 76, 16), (211, 203, 194, 14), (40, 39, 37, 13)]",https://kream.co.kr/products/76135 ,653,6
Nike SB Dunk High Pro PRM Coconut Milk and Black,Nike,"[(227, 225, 212, 79), (47, 41, 41, 14)]",https://kream.co.kr/products/76115 ,102,6
Nike Air More Uptempo Limestone and Valerian Blue,Nike,"[(148, 133, 109, 71), (181, 174, 156, 9)]",https://kream.co.kr/products/81362 ,74,2
Nike Dunk Low SP Community Garden,Nike,"[(203, 198, 171, 42), (38, 50, 58, 24), (93, 106, 109, 10)]",https://kream.co.kr/products/25476 ,1943,256
New Balance 1500 Made in UK Navy,New Balance,"[(32, 32, 38, 56), (203, 203, 206, 20), (120, 120, 124, 10)]",https://kream.co.kr/products/26503 ,247,3
Jordan 1 KO White and Black,Jordan,"[(202, 201, 200, 86), (63, 62, 63, 8)]",https://kream.co.kr/products/69054 ,2437,14
(TD) Nike Dunk Low Archeo Pink,Nike,"[(178, 68, 83, 45), (228, 222, 224, 36)]",https://kream.co.kr/products/49159 ,629,34
New Balance 550 White Nightwatch Green - 2E Wide,New Balance,"[(212, 207, 204, 78), (64, 83, 76, 11)]",https://kream.co.kr/products/76113 ,471,2
Nike Air Force 1 Mid QS NYC White Midnight Navy,Nike,"[(203, 205, 206, 81), (113, 83, 50, 10)]",https://kream.co.kr/products/42642 ,5801,77
Converse x Fear of God Essentials Chuck 70 Hi Grey,Converse,"[(122, 117, 109, 52), (211, 206, 191, 24), (186, 180, 164, 11)]",https://kream.co.kr/products/23794 ,2785,74
Adidas Gazelle Indoor Collegiate Navy,Adidas,"[(37, 42, 57, 64), (151, 102, 74, 29)]",https://kream.co.kr/products/77385 ,665,4
(W) Autry Medalist Low Leather Sneakers White Pink,Autry,"[(209, 203, 187, 87)]",https://kream.co.kr/products/48214 ,469,7
Adidas Superstar Bliss Core Black,Adidas,"[(193, 185, 171, 47), (40, 39, 38, 26), (105, 101, 95, 12)]",https://kream.co.kr/products/81214 ,137,6
New Balance 990v3 Made in USA Scarlet Marblehead,New Balance,"[(141, 19, 32, 37), (192, 187, 188, 25), (118, 111, 111, 12), (46, 26, 29, 9), (77, 34, 38, 8)]",https://kream.co.kr/products/71077 ,1694,42
Adidas Yeezy Boost 350 V2 MX Oat,Adidas,"[(200, 188, 156, 77)]",https://kream.co.kr/products/43597 ,2698,166
(W) Nike Dunk Low Next Nature Light Orewood Brown,Nike,"[(217, 212, 210, 84)]",https://kream.co.kr/products/47185 ,14000,146
Asics x Andersson Bell Gel-1090 White Orange,Asics,"[(201, 139, 61, 33), (196, 191, 197, 17), (46, 38, 36, 14), (114, 85, 63, 11), (120, 58, 35, 10)]",https://kream.co.kr/products/31701 ,1671,143
(W) Jordan 1 Elevate Low SE Dark Beetroot,Jordan,"[(213, 210, 201, 54), (101, 50, 58, 37)]",https://kream.co.kr/products/66711 ,1988,10
New Balance 9060 Rain Cloud Castlerock,New Balance,"[(188, 180, 170, 75), (118, 108, 103, 10)]",https://kream.co.kr/products/76454 ,180,11
New Balance 574 Legacy Grey Sea Salt,New Balance,"[(179, 170, 161, 81), (130, 122, 109, 10)]",https://kream.co.kr/products/75330 ,1342,10
Jordan 1 KO Rush Orange,Jordan,"[(208, 203, 196, 48), (206, 43, 23, 29), (225, 101, 57, 16)]",https://kream.co.kr/products/56420 ,1539,61
Adidas Spezial Handball Core Black,Adidas,"[(27, 27, 28, 54), (77, 64, 59, 25), (234, 229, 229, 13)]",https://kream.co.kr/products/50676 ,1464,3
Autry Medalist Low Leather Sneakers Grey White,Autry,"[(193, 188, 178, 80), (227, 226, 226, 13)]",https://kream.co.kr/products/51371 ,442,12
Adidas Orketro Bliss Cloud White,Adidas,"[(164, 169, 169, 71), (220, 222, 228, 12)]",https://kream.co.kr/products/64173 ,2305,10
Nike ZoomX Vaporfly Next% 2 Black Flash Crimson,Nike,"[(37, 38, 39, 58), (218, 82, 172, 26)]",https://kream.co.kr/products/68777 ,235,1
(W) Jordan 1 Retro High OG Silver Toe,Jordan,"[(225, 223, 224, 42), (35, 34, 34, 33)]",https://kream.co.kr/products/29188 ,8333,672
Adidas x Human Made Adimatic White,Adidas,"[(208, 209, 205, 64), (44, 44, 42, 18), (225, 118, 32, 12)]",https://kream.co.kr/products/70260 ,2390,35
Adidas Yeezy 700 V3 Kyanite,Adidas,"[(221, 222, 208, 64), (59, 80, 103, 15), (135, 157, 174, 9)]",https://kream.co.kr/products/31853 ,2913,228
Asics x Takahiromiyashita The Soloist Gel-Quantum 360,Asics,"[(16, 16, 18, 66), (50, 49, 50, 17)]",https://kream.co.kr/products/81026 ,550,4
(W) Nike Air Force 1 Low Dark Beetroot,Nike,"[(222, 215, 198, 53), (83, 21, 31, 41)]",https://kream.co.kr/products/51567 ,2490,26
Salomon XT-6 Skyline Vanilla Ice Sun Baked,Salomon,"[(193, 182, 165, 54), (172, 119, 88, 17), (232, 230, 222, 14)]",https://kream.co.kr/products/65835 ,412,7
Adidas Yeezy Knit RNR Faded Indigo,Adidas,"[(59, 58, 61, 64), (86, 85, 72, 13), (86, 71, 65, 9)]",https://kream.co.kr/products/81014 ,264,2
Nike Air Max 95 OG Solar Red 2018,Nike,"[(33, 31, 33, 53), (210, 182, 188, 19), (128, 124, 125, 12), (84, 79, 80, 8)]",https://kream.co.kr/products/15904 ,205,24
Nike x LeBron James x Fruity Pebbles Dunk Low QS Habanero Red,Nike,"[(180, 178, 180, 42), (155, 20, 17, 33), (18, 116, 149, 10)]",https://kream.co.kr/products/75153 ,206,0
The North Face x Kaws Thermoball Traction Mule VS Moonlight Ivory Orange - 22FW,The North Face,"[(213, 210, 203, 67), (178, 173, 159, 20)]",https://kream.co.kr/products/82908 ,80,1
Hoka One One x Engineered Garments Bondi L Brown Croc,Hoka One One,"[(40, 34, 34, 67), (74, 62, 61, 20)]",https://kream.co.kr/products/49641 ,19,0
Nike Air Zoom Pegasus 37 White Hyper Violet,Nike,"[(213, 213, 212, 75), (33, 33, 32, 10), (206, 38, 107, 9)]",https://kream.co.kr/products/42512 ,705,0
New Balance 530 Silver Black,New Balance,"[(164, 164, 164, 63), (50, 50, 49, 22), (101, 102, 101, 8)]",https://kream.co.kr/products/30593 ,2410,29
(GS) Jordan 1 Low Rush Pink,Jordan,"[(204, 192, 194, 46), (162, 29, 62, 31), (54, 35, 38, 10), (200, 100, 118, 8)]",https://kream.co.kr/products/42628 ,2253,35
Adidas x Pharrell Williams Hu NMD Solar Pack Mother,Adidas,"[(233, 223, 228, 39), (24, 90, 135, 36)]",https://kream.co.kr/products/16330 ,19,6
Adidas Yeezy 500 Taupe Light,Adidas,"[(185, 172, 152, 88)]",https://kream.co.kr/products/35712 ,2781,153
Jordan 1 Retro High OG Pine Green Black,Jordan,"[(40, 39, 42, 49), (237, 239, 240, 18), (49, 127, 85, 18), (44, 87, 66, 9)]",https://kream.co.kr/products/23514 ,5843,719
Reebok x BAPE Instapump Fury OG Multi Camo,Reebok,"[(49, 48, 36, 37), (215, 213, 211, 27), (112, 126, 64, 11)]",https://kream.co.kr/products/41683 ,202,5
New Balance 574 Nimbus Cloud - D Standard,New Balance,"[(185, 185, 180, 76), (55, 57, 53, 11)]",https://kream.co.kr/products/30669 ,1618,10
(W) Nike Air Max 97 White Pure Platinum,Nike,"[(227, 226, 222, 88), (189, 188, 174, 8)]",https://kream.co.kr/products/15729 ,3983,142
Vans Vault OG Authentic LX Red,Vans,"[(192, 199, 203, 53), (118, 10, 20, 43)]",https://kream.co.kr/products/28264 ,4461,99
New Balance 878 Triple Black,New Balance,"[(38, 35, 36, 78), (70, 66, 69, 8), (59, 60, 60, 8)]",https://kream.co.kr/products/24794 ,4107,48
Adidas Samba OG Royal Blue,Adidas,"[(40, 54, 113, 57), (128, 95, 70, 15), (207, 208, 208, 11)]",https://kream.co.kr/products/75972 ,3180,11
Nike x Travis Scott Nike Air Trainer 1 Grey Haze and Dusty Sage,Nike,"[(145, 147, 132, 61), (204, 195, 164, 12)]",https://kream.co.kr/products/62421 ,1994,63
New Balance 2002R Premium Vintage Grey,New Balance,"[(103, 99, 97, 62), (164, 160, 156, 12)]",https://kream.co.kr/products/57930 ,2080,69
New Balance x Bryant Giles 2002R Mule What Now?,New Balance,"[(194, 187, 179, 87)]",https://kream.co.kr/products/69305 ,563,6
(W) Nike Dunk Low White and University Red,Nike,"[(183, 182, 188, 39), (36, 44, 94, 31), (84, 16, 43, 14)]",https://kream.co.kr/products/63204 ,6466,97
(W) Autry Medalist Low Leather Sneakers White Blue,Autry,"[(206, 200, 185, 89)]",https://kream.co.kr/products/48212 ,518,3
New Balance 574 Navy - D Standard,New Balance,"[(32, 42, 57, 62), (200, 203, 207, 23), (109, 115, 122, 8)]",https://kream.co.kr/products/50503 ,1632,9
(W) Jordan 1 Low SE Laser Orange,Jordan,"[(225, 223, 225, 40), (212, 151, 62, 24), (40, 34, 33, 21)]",https://kream.co.kr/products/24719 ,11000,113
(W) Nike Air Force 1 '07 SE 40th Anniversary Join Forces Sail Team Red,Nike,"[(196, 188, 174, 56), (76, 13, 13, 23), (107, 26, 31, 14)]",https://kream.co.kr/products/80313 ,1174,6
Nike Pegasus Trail 3 Gore-Tex Black Dark Smoke Grey,Nike,"[(42, 41, 45, 91)]",https://kream.co.kr/products/53310 ,501,8
Nike Air Kukini Triple Black,Nike,"[(27, 27, 30, 83), (60, 59, 63, 9)]",https://kream.co.kr/products/70969 ,932,4
(W) Jordan 4 Retro Canyon Purple,Jordan,"[(72, 63, 74, 67), (121, 118, 100, 11), (24, 22, 25, 8)]",https://kream.co.kr/products/74105 ,128,3
Adidas OG Forum 84 High Blue Thread,Adidas,"[(211, 207, 198, 63), (46, 70, 110, 26)]",https://kream.co.kr/products/27708 ,869,29
(W) Nike Air Zoom Alphafly Next% Flyknit Rawdacious,Nike,"[(222, 218, 217, 67), (233, 75, 91, 10), (68, 71, 56, 8)]",https://kream.co.kr/products/45812 ,84,2
Dr. Martens x A-Cold-Wall 1461 Iced Black Smooth,Dr. Martens,"[(43, 42, 43, 61), (114, 121, 122, 20), (80, 82, 82, 9)]",https://kream.co.kr/products/46683 ,86,1
New Balance 530 Mars,New Balance,"[(193, 191, 189, 79)]",https://kream.co.kr/products/51852 ,1662,16
Adidas Yeezy Boost 350 V2 Mono Mist,Adidas,"[(117, 99, 93, 60), (162, 145, 131, 19), (185, 168, 151, 13)]",https://kream.co.kr/products/36252 ,385,8
Nike Dunk High SP Spartan Green,Nike,"[(223, 225, 232, 40), (30, 51, 54, 40), (69, 92, 96, 9)]",https://kream.co.kr/products/25645 ,4987,498
(W) Nike Dunk Low Pink Oxford,Nike,"[(192, 174, 156, 56), (217, 214, 213, 15), (139, 116, 117, 9), (227, 215, 159, 8)]",https://kream.co.kr/products/70254 ,1729,23
(W) Nike x Serena Williams Air Force 1 LXX Summit White,Nike,"[(200, 201, 199, 95)]",https://kream.co.kr/products/51345 ,1548,19
(W) Autry Medalist Low Leather Sneakers Grey White,Autry,"[(193, 188, 178, 80), (227, 226, 226, 13)]",https://kream.co.kr/products/50461 ,559,3
Jordan 6 Retro Magnet College Navy,Jordan,"[(178, 176, 170, 80), (59, 60, 64, 8)]",https://kream.co.kr/products/75377 ,164,2
(W) Nike Air Force 1 '07 Low White Black,Nike,"[(203, 203, 203, 86), (33, 33, 33, 10)]",https://kream.co.kr/products/28634 ,7666,90
(GS) Jordan 1 Retro High OG Shadow 2.0,Jordan,"[(179, 178, 182, 52), (34, 33, 36, 32)]",https://kream.co.kr/products/34376 ,6853,369
Nike Air Zoom Alphafly Next% Flyknit Volt,Nike,"[(200, 229, 82, 61), (70, 69, 61, 23)]",https://kream.co.kr/products/41727 ,123,1
New Balance 327 Black,New Balance,"[(54, 54, 61, 55), (198, 201, 207, 40)]",https://kream.co.kr/products/24561 ,5077,316
Reebok Club C 85 Vintage Chalk,Reebok,"[(204, 203, 196, 84)]",https://kream.co.kr/products/43746 ,1231,4
Axel Arigato Marathon Runner White Silver,Axel Arigato,"[(218, 218, 218, 73)]",https://kream.co.kr/products/41226 ,962,32
Nike Air Force 1 '07 LV8 Varsity White Gym Red,Nike,"[(217, 209, 200, 73), (142, 29, 42, 23)]",https://kream.co.kr/products/45907 ,3127,14
Nike Dunk Low Retro Black White,Nike,"[(42, 42, 47, 52), (208, 207, 209, 28), (82, 83, 87, 13)]",https://kream.co.kr/products/61880 ,1335,14
(W) Nike Dunk Low Next Nature Gym Red,Nike,"[(230, 226, 227, 42), (135, 16, 34, 42), (180, 35, 66, 8)]",https://kream.co.kr/products/47901 ,13000,205
Converse Chuck 70 High Parchment,Converse,"[(199, 189, 175, 77)]",https://kream.co.kr/products/13244 ,5798,96
Adidas Yeezy 450 Utility Black,Adidas,"[(49, 48, 50, 95)]",https://kream.co.kr/products/72030 ,643,25
Converse x Fear of God Essentials Chuck 70 Hi Black 2020,Converse,"[(31, 31, 32, 53), (233, 230, 218, 40)]",https://kream.co.kr/products/23586 ,4113,194
Nike Zoom LeBron 2 Metallic Gold and White,Nike,"[(195, 194, 193, 68), (128, 98, 64, 13), (171, 143, 106, 12)]",https://kream.co.kr/products/77615 ,79,3
(W) Nike Waffle Racer 2X Summit White Volt,Nike,"[(194, 193, 185, 70), (151, 151, 121, 15)]",https://kream.co.kr/products/26489 ,385,16
Reebok x Maison Margiela Classic Leather Decortique Tabi Shoes Bianchetto,Reebok,"[(155, 166, 176, 73), (47, 48, 56, 11), (212, 219, 229, 8)]",https://kream.co.kr/products/50692 ,174,9
(W) Nike Air Zoom Alphafly Next% Hyper Turquoise,Nike,"[(126, 197, 177, 46), (218, 216, 207, 30), (46, 92, 77, 10), (178, 221, 209, 8)]",https://kream.co.kr/products/42204 ,55,0
Adidas Adizero Adios Pro 3 Crystal White,Adidas,"[(207, 205, 194, 65), (73, 70, 68, 10)]",https://kream.co.kr/products/79956 ,14,2
Jordan 1 Mid Elephant Toe,Jordan,"[(206, 204, 204, 39), (30, 27, 29, 27), (149, 146, 146, 11)]",https://kream.co.kr/products/58657 ,846,33
Adidas Yeezy 500 High Mist Stone,Adidas,"[(156, 153, 144, 71), (212, 209, 192, 20)]",https://kream.co.kr/products/42950 ,325,19
Jordan 1 Low SE White Black Tie-Dye,Jordan,"[(220, 225, 229, 58), (42, 43, 46, 36)]",https://kream.co.kr/products/60304 ,2647,24
Salomon XT-6 Mindful Vanilla Ice,Salomon,"[(184, 181, 170, 62), (62, 63, 65, 11), (216, 214, 207, 9), (109, 109, 110, 8)]",https://kream.co.kr/products/62371 ,1412,4
Nike Dunk Low Retro Blue Jay and University Gold,Nike,"[(36, 59, 103, 47), (210, 159, 67, 20), (143, 137, 136, 12), (189, 188, 191, 8)]",https://kream.co.kr/products/71608 ,3231,91
Vans Vault x Mastermind x END. Old Skool Cap LX Black,Vans,"[(45, 45, 45, 67), (201, 201, 201, 25)]",https://kream.co.kr/products/45897 ,293,17
Converse Run Star Hike Hi Black White Gum,Converse,"[(18, 19, 21, 43), (225, 224, 225, 41)]",https://kream.co.kr/products/23422 ,14000,1830
(W) Nike Dunk Low Orange Pearl,Nike,"[(218, 198, 187, 87), (229, 228, 221, 8)]",https://kream.co.kr/products/29218 ,17000,482
(W) Nike Air Max 97 Black Dark Grey,Nike,"[(40, 39, 41, 80)]",https://kream.co.kr/products/10949 ,1338,29
(W) Nike Air Force 1 '07 Valentine Day 2022,Nike,"[(208, 206, 211, 76), (224, 139, 142, 12)]",https://kream.co.kr/products/50755 ,3268,36
Nike Dunk Low Retro Next Nature Riftblue,Nike,"[(57, 99, 128, 41), (211, 214, 221, 35), (142, 117, 110, 9)]",https://kream.co.kr/products/45516 ,4565,34
Nike Dunk Low Retro Varsity Maize,Nike,"[(46, 53, 71, 54), (214, 195, 131, 38)]",https://kream.co.kr/products/32656 ,12000,904
Nike x Off-White Air Rubber Dunk University Gold,Nike,"[(180, 118, 36, 43), (32, 33, 33, 28)]",https://kream.co.kr/products/25831 ,3649,647
New Balance 550 White - 2E Wide,New Balance,"[(217, 216, 216, 81), (173, 171, 171, 12)]",https://kream.co.kr/products/53777 ,3457,22
Nike x Sacai x Undercover LDWaffle Night Maroon Team Royal,Nike,"[(187, 183, 176, 40), (48, 32, 39, 30), (49, 59, 104, 16)]",https://kream.co.kr/products/43676 ,5955,565
(GS) Nike Dunk Low Wolf Grey,Nike,"[(166, 175, 181, 76), (214, 217, 223, 15)]",https://kream.co.kr/products/52893 ,9300,40
Adidas Yeezy QNTM Onyx,Adidas,"[(35, 35, 35, 82), (62, 61, 58, 10)]",https://kream.co.kr/products/40726 ,784,29
Adidas Yeezy QNTM BSKTBL,Adidas,"[(202, 199, 195, 50), (29, 31, 33, 32)]",https://kream.co.kr/products/23527 ,708,41
Jordan 1 Retro High OG First Class Flight,Jordan,"[(223, 223, 223, 82), (227, 214, 27, 9)]",https://kream.co.kr/products/22175 ,1560,77
Nike ZoomX Vaporfly Next% 2 White Photo Blue,Nike,"[(206, 205, 209, 70), (31, 118, 181, 17)]",https://kream.co.kr/products/49501 ,338,2
Jordan 1 Retro High OG CO.JP Neutral Grey,Jordan,"[(145, 141, 145, 53), (227, 225, 230, 17), (195, 191, 195, 17)]",https://kream.co.kr/products/24049 ,1965,112
(W) Jordan 1 Mid Barely Rose,Jordan,"[(217, 210, 217, 87)]",https://kream.co.kr/products/31274 ,8947,137
Adidas x Jamal Smith Adimatic Black Orange Rush,Adidas,"[(25, 24, 24, 80), (206, 105, 40, 10)]",https://kream.co.kr/products/61414 ,1043,6
Adidas Yeezy Boost 700 Fade Azure,Adidas,"[(71, 108, 116, 62), (110, 162, 155, 26)]",https://kream.co.kr/products/45548 ,146,14
Nike x Fear of God Air Skylon 2 White,Nike,"[(217, 217, 218, 86)]",https://kream.co.kr/products/18189 ,542,67
(W) New Balance 327 Black Moonbeam,New Balance,"[(236, 230, 220, 40), (43, 42, 42, 36), (153, 112, 78, 8), (89, 85, 83, 8)]",https://kream.co.kr/products/27538 ,1853,13
Jordan 6 Retro Midnight Navy,Jordan,"[(216, 217, 221, 71), (47, 56, 73, 21)]",https://kream.co.kr/products/60298 ,878,14
New Balance 2002R Beige,New Balance,"[(180, 171, 170, 75), (117, 107, 100, 8)]",https://kream.co.kr/products/27560 ,653,10
Nike Air Max 95 Essential Triple Black 2020,Nike,"[(37, 38, 40, 91)]",https://kream.co.kr/products/24803 ,1630,52
